arxiv_id,page,URL,location,Lexicographical Complexity,Spatial Complexity,Representational Complexity,OADS
2202.06929,7.0,http://osc.edu/ark:/19495/f5s1ph73,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2202.06929,7.0,https://www.sciencedirect.com/science/article/pii/0020019077900709,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
2202.06929,,https://github.com/exatrkx/exatrkx-acat2021,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,Project
2202.06929,4.0,https://github.com/murnanedaniel/FRNN,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,Project
2202.06929,7.0,https://github.com/onnx/onnx,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,Project
2202.06929,,aaai.org,References,URLs without scheme,embedded in references,,GenURL
2202.06929,5.0,https://rapids.ai/about.html,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in footnotes,,TPS
2202.07403,11.0,http://arxiv.org/abs/1312.6114,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2202.07403,11.0,http://arxiv.org/abs/1412.6980,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
2202.07403,11.0,http://arxiv.org/abs/1412.6980,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2202.07403,11.0,http://arxiv.org/abs/1811.01457,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
2202.07403,11.0,http://arxiv.org/abs/1902.02376,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
2202.07403,11.0,http://arxiv.org/abs/1907.07587,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
2202.07403,11.0,http://dx.doi.org/10.1561/2200000056,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,GenURL
2202.07403,6.0,https://alexlenail.me/NN-SVG/index.html,Methodology,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,Hidden in annotation layers,GenURL
2202.07403,12.0,https://arxiv.org/abs/1907.03907,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2202.07403,12.0,https://arxiv.org/abs/2001.04385,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
2202.07403,11.0,https://arxiv.org/abs/2005.08926,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2202.07403,11.0,https://www.biorxiv.org/content/early/2018/11/17/470435,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2202.07403,11.0,https://www.medrxiv.org/content/10.1101/2020.08.18.20177113v2,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
2202.07403,12.0,https://www.medrxiv.org/content/10.1101/2021.06.21.21257586v1,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
2202.07501,11.0,http://arxiv.org/abs/0207004,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,12.0,http://arxiv.org/abs/0808.0026,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/0811.1338,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/0812.2163,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/0907.4595,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/0910.1249,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/0912.3688,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1010.5788,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1011.6142,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1012.0045,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1103.4382,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,12.0,http://arxiv.org/abs/1110.3309,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,9.0,http://arxiv.org/abs/1205.6871,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1207.6314,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1210.8177,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1305.3242,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,9.0,http://arxiv.org/abs/1305.3510,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1306.3387,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1307.1889,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1308.0939,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1310.3688,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1412.7759,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1501.05675,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1502.05673,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,9.0,http://arxiv.org/abs/1603.02698,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1610.03361,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1610.05213,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1707.04140,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1710.05836,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1805.11579,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1805.11581,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1808.00531,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/1811.02087,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/1901.01012,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,9.0,http://arxiv.org/abs/1904.06759,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,11.0,http://arxiv.org/abs/2004.05014,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
2202.07501,10.0,http://arxiv.org/abs/2004.07232,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
